,interest_rate,repayment_period,credit_score,age,education,marital_status,loan_frequence,succ_frequence,payoff_frequence,overdue_times,baddle_overdue_times,income,house,house_loan,car,car_loan,company_type,company_scale,workcity,work_duration,credit_report,identity_authentication,job_authentication,income_authentication,site_authentication,topic,borrow_result,loan_amount,avaiable_amount,total_loan_amount,need_to_payoff,overdue_amount
126,15.0,12,1,2,2,1,1,0,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,0,2.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
127,10.0,3,1,2,2,1,5,3,3,0,0,3,1,0,1,0,14,2,53,4,0,0,0,0,0,5.0,0,-0.7213035561458763,-0.2246843114631376,-0.10685101727268073,-0.29284316198753574,-0.0772747905195149
128,15.0,12,1,2,1,2,4,0,0,0,0,4,1,0,1,0,18,2,15,4,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
129,20.0,24,1,3,1,2,2,0,0,0,0,4,1,0,0,0,16,4,63,4,0,0,0,0,0,6.0,0,0.16726201521201384,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
130,18.0,9,1,3,2,2,4,0,0,0,0,3,0,0,0,0,8,4,33,1,0,0,0,0,0,6.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
131,15.0,3,1,2,3,1,1,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
132,10.0,3,1,3,2,2,1,0,0,0,0,3,1,0,0,0,12,3,37,4,0,0,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
133,11.0,6,1,2,1,1,1,0,0,0,0,3,1,0,0,0,20,1,45,2,0,0,0,0,0,1.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
134,15.0,6,1,2,1,1,2,0,0,0,0,3,0,0,0,0,8,4,51,1,0,0,0,0,0,6.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
135,11.0,6,1,1,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,-0.7155336498383574,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
136,15.0,6,1,2,1,2,9,0,0,0,0,3,0,0,0,0,17,2,14,2,0,0,0,0,0,5.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
137,15.0,24,1,2,1,1,2,0,0,0,0,5,0,0,0,0,8,4,33,3,0,0,0,0,0,6.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
138,15.0,18,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
139,14.0,9,1,1,2,1,1,0,0,0,0,3,0,0,0,0,19,2,43,1,0,0,0,0,0,3.0,0,-0.6866841183007637,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
140,15.0,24,1,2,1,2,1,0,0,0,0,3,0,0,0,0,8,4,44,3,0,0,0,0,0,2.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
141,15.0,12,1,2,1,2,3,0,0,0,0,4,0,0,0,0,0,0,44,3,1,0,0,0,0,6.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
142,11.0,6,1,2,1,2,7,2,2,6,0,3,1,1,0,0,8,4,44,2,0,0,0,0,0,6.0,0,-0.7213035561458763,-0.2246843114631376,-0.2832054185725563,-0.29284316198753574,-0.0772747905195149
143,15.0,12,1,3,1,1,2,0,0,0,0,3,0,0,0,0,20,4,33,2,0,0,0,0,0,5.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
144,15.0,12,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
145,15.0,12,3,4,3,2,4,3,2,0,0,3,1,1,0,0,14,2,23,4,0,0,0,0,0,2.0,1,-0.6866841183007637,-0.02538131536955143,0.026394530376114157,-0.13132384611115341,-0.0772747905195149
146,15.0,24,1,2,2,2,6,0,0,0,0,3,0,0,0,0,14,2,62,3,0,0,0,0,0,2.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
147,15.0,12,1,2,2,1,13,0,0,0,0,3,0,0,0,0,9,1,51,2,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
148,15.0,12,1,3,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
149,11.0,6,1,3,2,1,1,1,1,0,0,4,1,1,0,0,17,2,51,4,0,0,0,0,0,3.0,1,-0.5828258047654259,0.20239353730883275,-0.10685101727268073,-0.29284316198753574,-0.0772747905195149
150,11.0,6,1,3,2,1,10,0,0,0,0,3,1,0,0,0,4,4,51,3,0,0,0,0,0,6.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
151,11.0,6,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
152,15.0,24,1,2,2,2,2,0,0,0,0,4,1,0,1,1,12,4,37,4,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
153,12.0,9,1,1,3,1,1,0,0,0,0,4,0,0,0,0,8,2,0,0,0,0,0,0,0,4.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
154,15.0,12,1,2,2,2,3,0,0,0,0,3,1,0,0,0,16,4,37,3,0,1,0,0,0,6.0,0,-0.5828258047654259,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
155,11.0,6,1,2,1,1,1,0,0,0,0,3,0,0,0,0,2,1,42,2,0,0,0,0,0,2.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
156,13.0,6,1,2,3,2,5,0,0,0,0,3,1,0,1,1,20,2,53,3,0,0,0,0,0,5.0,0,-0.6866841183007637,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
157,11.0,6,1,2,1,1,3,0,0,0,0,4,0,0,1,0,8,1,50,2,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
158,20.0,12,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
159,15.0,24,1,2,2,1,1,0,0,0,0,5,0,0,1,0,8,2,32,3,0,0,0,0,0,3.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
160,12.0,9,1,2,2,2,2,0,0,0,0,3,0,0,0,0,8,4,13,3,0,0,0,0,0,6.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
161,15.0,24,1,2,2,2,7,0,0,0,0,3,1,0,1,0,14,2,54,4,0,1,0,0,0,4.0,0,3.2830114212721475,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
162,12.0,9,1,2,2,1,1,0,0,0,0,4,1,1,0,0,11,1,23,2,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
163,12.0,9,1,3,1,2,3,0,0,0,0,5,1,1,1,1,20,2,35,1,0,1,0,0,0,6.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
164,10.0,3,1,2,3,1,3,0,0,0,0,3,0,0,0,0,14,2,31,2,0,0,0,0,0,4.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
165,15.0,24,1,2,1,1,1,0,0,0,0,3,1,0,0,0,8,1,44,1,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
166,15.0,24,1,2,1,1,1,0,0,0,0,3,0,0,0,0,8,2,0,0,0,0,0,0,0,2.0,0,-0.2943304893894875,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
167,15.0,24,1,3,2,2,1,0,0,0,0,4,0,0,0,0,12,2,45,4,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
168,10.0,3,1,2,3,1,5,0,0,0,0,4,0,0,0,0,17,2,0,2,0,0,0,0,0,2.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
169,15.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
170,15.0,12,1,3,3,3,5,0,0,0,0,3,1,0,0,0,20,2,22,2,0,0,0,0,0,4.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
171,10.0,3,1,2,1,2,1,0,0,0,0,4,0,0,0,0,19,1,22,3,0,0,0,0,0,5.0,0,-0.6866841183007637,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
172,15.0,12,3,3,1,2,12,3,3,4,0,6,0,0,1,0,8,2,37,4,0,0,0,0,0,2.0,0,-0.2943304893894875,1.0921390555837711,1.9506169978925343,-0.29284316198753574,-0.0772747905195149
173,22.0,12,1,4,1,1,2,0,0,0,0,3,0,0,0,0,20,4,44,2,0,0,0,0,0,5.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
174,15.0,24,1,2,2,1,2,0,0,0,0,4,0,0,0,0,8,2,33,2,0,1,0,0,0,5.0,0,0.21342126567216396,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
175,18.0,3,1,2,2,1,7,0,0,0,0,5,0,0,0,0,9,3,51,1,0,0,0,0,0,5.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
176,15.0,12,1,3,3,3,2,0,0,0,0,4,0,0,0,0,0,0,44,3,0,0,0,0,0,3.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
177,15.0,24,1,2,1,2,1,0,0,0,0,3,0,0,0,0,8,4,0,0,0,0,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
178,15.0,24,1,1,1,1,4,1,1,0,0,3,0,0,1,0,2,4,15,2,0,0,0,0,0,3.0,0,-0.2943304893894875,-0.08232502853914749,-0.3419902190058482,-0.29284316198753574,-0.0772747905195149
179,15.0,12,1,2,1,1,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,4.436992682775901,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
180,15.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
181,10.0,3,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
182,11.0,6,1,2,3,1,1,0,0,0,0,3,0,0,0,0,8,2,31,1,0,0,0,0,0,3.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
183,11.0,6,1,2,1,1,11,0,0,0,0,3,0,0,0,0,12,2,45,2,0,1,0,0,0,5.0,0,-0.5828258047654259,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
184,15.0,24,1,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,0.16726201521201384,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
185,15.0,12,1,4,1,2,1,0,0,0,0,4,0,0,0,0,14,3,33,4,0,0,0,0,0,5.0,0,0.9750488982646413,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
186,15.0,12,1,2,1,1,2,1,0,6,1,4,0,0,0,0,12,2,46,3,0,1,0,0,0,4.0,1,-0.6405248678406135,0.02444443365384511,-0.2048256846615005,-0.19596216646029388,0.25584553966205287
187,15.0,24,1,2,1,3,1,0,0,0,0,5,1,1,0,0,18,2,37,2,0,1,0,0,0,1.0,0,0.9750488982646413,-0.117914849270145,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
188,15.0,12,1,2,3,1,3,0,0,0,0,4,0,0,0,0,9,4,37,2,0,0,0,0,0,3.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
189,15.0,12,1,1,1,1,1,0,0,0,0,3,0,0,0,0,20,2,31,2,0,0,0,0,0,4.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
190,15.0,12,1,4,2,2,1,0,0,0,0,4,1,0,0,0,18,2,36,3,0,0,0,0,0,5.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
191,15.0,3,1,2,3,2,2,0,0,0,0,4,1,0,1,0,17,4,31,1,0,0,0,0,0,5.0,0,-0.5828258047654259,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
192,15.0,12,1,2,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
193,15.0,12,1,2,3,2,3,1,1,0,0,4,0,0,0,0,8,4,35,3,0,1,0,0,0,4.0,0,-0.17893236323911219,0.7362408482737958,0.18707298489377858,-0.29284316198753574,-0.0772747905195149
194,11.0,6,1,2,2,1,2,2,1,5,1,7,1,1,1,0,8,2,42,4,0,1,0,0,0,5.0,1,-0.34048973984963765,0.949779772659781,1.0100601909598648,0.3664575075741679,2.1896967196108386
195,10.0,3,1,2,2,2,1,0,0,0,0,3,1,0,1,0,18,2,36,3,0,0,0,0,0,1.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
196,11.0,6,1,1,2,1,3,0,0,0,0,4,0,0,0,0,17,3,44,2,0,0,0,0,0,4.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
197,15.0,12,1,3,2,3,1,0,0,0,0,5,0,0,0,0,18,1,45,3,0,0,0,0,0,3.0,0,-0.06353423708873684,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
198,15.0,18,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
199,20.0,9,1,2,3,1,10,0,0,0,0,3,0,0,0,0,0,0,50,4,0,1,0,0,0,3.0,0,-0.6636044930706886,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
200,15.0,12,1,3,1,2,2,0,0,0,0,3,1,1,1,0,0,0,37,2,0,0,0,0,0,5.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
201,15.0,24,1,1,1,1,1,0,0,0,0,3,0,0,0,0,2,2,33,2,0,0,0,0,0,4.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
202,15.0,24,1,2,2,2,2,0,0,0,0,3,1,1,0,0,16,4,61,4,0,1,0,0,0,6.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
203,10.0,3,1,2,1,1,3,0,0,0,0,3,1,0,0,0,18,2,37,2,0,0,0,0,0,2.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
204,15.0,24,1,3,1,2,1,0,0,0,0,4,1,0,1,0,18,1,34,2,0,0,0,0,0,3.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
205,15.0,24,1,2,3,1,1,0,0,0,0,4,0,0,0,0,9,4,37,1,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
206,15.0,12,1,2,2,1,8,0,0,0,0,3,1,0,1,0,18,1,50,2,0,0,0,0,0,5.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
207,15.0,24,1,2,2,2,4,0,0,0,0,3,0,0,0,0,4,4,12,1,0,1,0,0,0,1.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
208,15.0,24,1,2,2,2,13,0,0,0,0,3,0,0,0,0,0,0,41,3,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
209,10.0,3,1,2,2,1,13,0,0,0,0,5,0,0,0,0,20,1,14,3,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
210,15.0,12,1,3,3,2,5,0,0,0,0,3,1,0,1,0,18,2,14,2,0,0,0,0,0,3.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
211,15.0,12,1,2,2,1,2,0,0,0,0,7,1,0,1,1,18,2,14,2,0,0,0,0,0,1.0,0,5.013983313527778,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
212,15.0,18,1,2,1,2,4,1,1,1,0,4,0,0,1,1,13,4,11,4,0,0,0,0,0,6.0,0,0.6807836765811841,0.5938815653498056,0.10869325098272277,-0.29284316198753574,-0.0772747905195149
213,13.0,18,2,3,3,2,5,1,1,0,0,4,1,1,0,0,15,4,44,4,1,1,0,0,0,6.0,1,-0.3751091776947503,0.8430103104667883,0.24585778532707045,-0.29284316198753574,-0.0772747905195149
214,15.0,24,1,2,3,3,1,0,0,0,0,2,1,0,1,0,14,3,37,4,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
215,10.0,3,1,4,2,2,1,0,0,0,0,4,1,0,0,0,18,1,43,2,0,0,0,0,0,3.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
216,11.0,6,1,2,1,1,1,0,0,0,0,3,0,0,0,0,8,3,11,2,0,0,0,0,0,6.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
217,10.0,3,1,2,2,1,1,0,0,0,0,4,0,0,0,0,19,2,31,4,0,0,0,0,0,1.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
218,11.0,6,1,2,1,1,1,0,0,0,0,3,0,0,0,0,8,2,37,1,0,0,0,0,0,1.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
219,15.0,12,1,2,2,2,3,0,0,0,0,4,1,1,1,0,1,1,37,2,0,0,0,0,0,4.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
220,11.0,6,1,3,1,2,3,0,0,0,0,6,0,0,1,0,18,2,14,2,0,0,0,0,0,2.0,0,2.706020790520271,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
221,12.0,9,1,1,1,1,2,0,0,0,0,3,0,0,0,0,9,3,61,2,0,0,0,0,0,2.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
222,15.0,12,1,1,1,1,3,0,0,0,0,3,0,0,0,0,18,1,35,2,0,0,0,0,0,6.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
223,18.0,12,1,2,1,1,1,0,0,0,0,4,0,0,0,0,11,2,44,1,0,0,0,0,0,1.0,0,-0.6866841183007637,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
224,24.0,3,1,2,1,2,7,0,0,0,0,4,1,0,1,0,17,3,11,1,0,0,0,0,0,2.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
225,15.0,24,1,2,3,2,1,0,0,0,0,4,0,0,0,0,16,4,15,1,0,0,0,0,0,2.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
226,15.0,12,1,2,3,1,1,0,0,0,0,4,0,0,0,0,8,4,63,3,0,0,0,0,0,5.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
227,15.0,18,1,2,1,2,1,0,0,0,0,3,0,0,0,0,18,1,33,2,0,0,0,0,0,1.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
228,12.0,9,2,2,0,1,3,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0,-0.5251267416902382,0.02444443365384511,-0.2048256846615005,-0.29284316198753574,-0.0772747905195149
229,15.0,24,1,1,1,1,1,0,0,0,0,3,1,0,0,0,8,1,46,4,0,0,0,0,0,3.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
230,11.0,6,1,2,3,1,4,0,0,0,0,4,0,0,0,0,12,4,46,2,1,1,0,0,0,6.0,0,-0.652064680455651,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
231,13.0,3,1,2,4,1,3,0,0,0,0,5,0,0,0,0,17,4,11,2,0,0,0,0,0,1.0,0,-0.2943304893894875,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
232,18.0,12,1,2,1,2,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
233,10.0,3,1,3,2,2,3,0,0,0,0,4,1,0,1,0,2,1,32,4,0,1,0,1,0,2.0,0,-0.7213035561458763,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
234,15.0,6,1,2,2,1,10,0,0,0,0,4,0,0,0,0,0,0,11,2,0,0,0,0,0,1.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
235,15.0,12,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
236,15.0,24,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
237,15.0,24,1,2,3,1,4,0,0,0,0,3,0,0,0,0,15,4,61,2,0,1,0,0,0,3.0,0,-0.2943304893894875,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
238,15.0,24,1,1,2,1,1,0,0,0,0,3,0,0,0,0,9,2,44,2,0,0,0,0,0,4.0,0,-0.3520295524646752,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
239,15.0,12,1,2,1,1,1,0,0,0,0,3,0,0,0,0,18,4,0,0,0,0,0,0,0,1.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
240,15.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.7097637435308387,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
241,11.0,6,1,2,1,2,2,0,0,0,0,3,1,0,0,0,18,2,44,2,0,0,0,0,0,1.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
242,15.0,12,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0,-0.5251267416902382,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
243,11.0,3,1,2,3,1,2,1,1,0,0,6,1,1,1,1,20,1,33,4,1,0,0,0,0,5.0,0,-0.5828258047654259,0.20239353730883275,-0.10685101727268073,-0.29284316198753574,-0.0772747905195149
244,15.0,12,1,2,1,1,2,0,0,0,0,7,1,0,1,0,12,1,53,1,0,0,0,0,0,6.0,0,5.013983313527778,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
245,15.0,9,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,0,1.5520395290165179,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
246,11.0,6,1,2,2,2,1,0,0,0,0,2,1,0,0,0,4,2,45,2,0,0,0,0,0,2.0,0,-0.6866841183007637,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
247,10.0,3,1,2,2,2,4,0,0,0,0,6,0,0,0,0,8,3,33,3,0,0,0,0,0,4.0,0,-0.6405248678406135,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
248,22.0,12,1,1,1,1,2,0,0,0,0,3,1,1,0,0,8,3,44,1,0,0,0,0,0,2.0,0,-0.6982239309158011,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
249,15.0,12,1,1,3,1,1,0,0,0,0,3,0,0,0,0,20,1,0,0,0,0,0,0,0,5.0,0,0.3980582675127645,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
250,15.0,12,1,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,0,-0.17893236323911219,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
251,15.0,18,1,1,1,1,2,0,0,0,0,3,0,0,0,0,8,2,44,4,0,0,0,0,0,1.0,0,-0.40972861553986284,-0.3314537736561302,-0.40077501943914007,-0.29284316198753574,-0.0772747905195149
